method,group,cv
winn,control,0.0981729681437906
winn,control,0.10988985083450496
winn,control,0.2131978718781168
winn,control,0.10725704831248725
winn,control,0.09581616954518135
winn,control,0.11126652509544145
winn,control,0.09368043283870375
winn,control,0.10707766685454101
winn,control,0.18838340049994826
winn,control,0.19416415264787074
winn,control,0.17349576333465813
winn,control,0.2166216898913026
winn,control,0.08484017720469327
winn,control,0.09494637429705048
winn,control,0.10163834054100991
winn,control,0.12223594809176369
winn,control,0.1440371148410188
winn,control,0.08936606859459367
winn,control,0.17276797830289456
winn,control,0.213904645007496
winn,control,0.14089394111852047
winn,control,0.10273653965324965
winn,control,0.09324826976285966
winn,control,0.08144286088684445
winn,control,0.1324127858584607
winn,control,0.10411648325817077
winn,control,0.11029682920749588
winn,control,0.08345463909006286
winn,control,0.09530178060378713
winn,control,0.08830958863616727
winn,control,0.12425241263829058
winn,control,0.2812833755323039
winn,control,0.09986303493634179
winn,control,0.07467065921781942
winn,control,0.08542215991474603
winn,control,0.1008345180313668
winn,control,0.14338500654411723
winn,control,0.10125784134069368
winn,control,0.10774173289052413
winn,control,0.12494568305150018
winn,control,0.12461188975452216
winn,control,0.12760454680763242
winn,control,0.10061528845970878
winn,control,0.14477983409675305
winn,control,0.12086737828871748
winn,control,0.10656143591877418
winn,control,0.08075630515017077
winn,control,0.11852402822143204
winn,control,0.14384482485205674
winn,control,0.11924035324460316
winn,control,0.13636882335164482
winn,control,0.10925719566500679
winn,control,0.1757257783513165
winn,control,0.1248809284778793
winn,control,0.09885697281006449
winn,control,0.07817455309180817
winn,control,0.08020746561495207
winn,control,0.08475671515606568
winn,control,0.10599589105963084
winn,control,0.11962158452744592
winn,control,0.1358429688780394
winn,control,0.12736484013010146
winn,control,0.09260941656839333
winn,control,0.09014337104749473
winn,control,0.08792487631897407
winn,control,0.08691292850623736
winn,control,0.08527133803865139
winn,control,0.12827459363882757
winn,control,0.10861967137133959
winn,control,0.2211715718334368
winn,control,0.07966967881666429
winn,control,0.12643345813077997
winn,control,0.12633521726560284
winn,control,0.17258458588434203
winn,control,0.09856492012572161
winn,control,0.12212302946295366
winn,control,0.09764676027028524
winn,control,0.10356512490747867
winn,control,0.07611147728065527
winn,control,0.1339565425443467
winn,control,0.11094289923290171
winn,control,0.1611265954641989
winn,control,0.13481755708632348
winn,control,0.1353014832701748
winn,control,0.13962342448279727
winn,control,0.10389632801746798
winn,control,0.10620602089705865
winn,control,0.09645779720155317
winn,control,0.11241688989659519
winn,control,0.12183004227359927
winn,control,0.07675613055485582
winn,control,0.09030248448869999
winn,control,0.09796402449251321
winn,control,0.08675438888356087
winn,control,0.13643693859426803
winn,control,0.10229544363762566
winn,control,0.13682222137226482
winn,control,0.10997189869415384
winn,control,0.1045037123977803
winn,control,0.11339118824190507
winn,control,0.06758563796895066
winn,control,0.09815281270873795
winn,control,0.12293379671412691
winn,control,0.07078255386079432
winn,control,0.14598023566622653
winn,control,0.16242528028765668
winn,control,0.11657605512491563
winn,control,0.15626127818318533
winn,control,0.1190304467543868
winn,control,0.10663204088737976
winn,control,0.10990381559261472
winn,control,0.10144105232311561
winn,control,0.07147966635154852
winn,control,0.12021811905922462
winn,control,0.11553172365942313
winn,control,0.17233240689634471
winn,control,0.19642713631510578
winn,control,0.15890959924409423
winn,control,0.15809565186293545
winn,control,0.1494591374553694
winn,control,0.126100025233007
winn,control,0.16473817494798207
winn,control,0.09838348324504988
winn,control,0.11524808379953098
winn,control,0.11018761357028228
winn,control,0.09623162764651472
winn,control,0.09946169551760371
winn,control,0.11026294327592293
winn,control,0.1092944612982923
winn,control,0.11440286812495237
winn,control,0.10022085221119896
winn,control,0.16658675887670443
winn,control,0.10371531571675627
winn,control,0.12348613256069547
winn,control,0.1658850942148013
winn,control,0.11467861892190356
winn,control,0.08725751316399667
winn,control,0.09634247609493188
winn,control,0.10133887926694744
winn,control,0.11626599844010164
winn,control,0.11379380463077186
winn,control,0.07507918156206796
winn,control,0.0901763987515204
winn,control,0.1188746355071338
winn,control,0.11739820717883409
winn,control,0.10739724696943681
winn,control,0.1251581801619171
winn,control,0.10332804674775167
winn,control,0.10186951986696012
winn,control,0.11688625452818185
winn,control,0.11759202554466953
winn,control,0.2214937105640076
winn,control,0.25766124797044415
winn,control,0.19506347075813754
winn,control,0.22509847870566252
winn,control,0.11810361622945927
winn,control,0.10240198852875317
winn,control,0.1490121840218276
winn,control,0.10241479595895855
winn,control,0.13057871509422644
winn,control,0.16989404675758224
winn,control,0.09117338341167756
winn,control,0.10802518626841989
winn,control,0.1291970028005084
winn,control,0.12529802075284543
winn,control,0.13203516686971128
winn,control,0.1071067515432991
winn,control,0.20945527837993988
winn,control,0.09745409986935137
winn,control,0.139646703766504
winn,control,0.1469830242228827
winn,control,0.13100855785866997
winn,control,0.14460005659539957
winn,control,0.10758401149037493
winn,control,0.13444604627363763
winn,control,0.073251666748505
winn,control,0.1011481588359709
winn,control,0.12770901206074642
winn,control,0.11085423579366482
winn,control,0.10159588166133651
winn,control,0.14557339446895784
winn,control,0.1973515971885994
winn,control,0.10865985914364097
winn,control,0.08104287492569089
winn,control,0.09614003673894797
winn,control,0.20469837765101734
winn,control,0.13087023808649947
winn,control,0.10390377438844214
winn,control,0.11773085582113585
winn,control,0.08213455753708339
winn,control,0.12657770098819174
winn,control,0.1396606290022073
winn,control,0.12203517118459133
winn,control,0.0919189102527904
winn,control,0.10621654665203371
winn,control,0.08817547274343573
winn,control,0.07301948033197812
winn,control,0.10327629120597576
winn,control,0.16011794389304101
winn,control,0.23299739758772556
winn,control,0.12438950672256242
winn,control,0.15757573968929092
winn,control,0.12002084481673872
winn,control,0.12092079300193988
winn,control,0.13385422187893284
winn,control,0.27923046023346687
winn,control,0.1733748872950408
winn,control,0.12058978898716627
winn,control,0.12338617048515337
winn,control,0.07958829600111707
winn,control,0.2513575897632106
winn,control,0.20139941062072217
winn,control,0.17857699667075613
winn,control,0.10073500301659291
winn,control,0.1437990141466981
winn,control,0.25740207601928244
winn,control,0.14031086691748715
winn,control,0.13987539917333328
winn,control,0.12489590111466269
winn,control,0.09821960790579319
winn,control,0.11035298398031765
winn,control,0.14613967525231772
winn,control,0.10957805857182829
winn,control,0.192525659621045
winn,control,0.1221623730461713
winn,control,0.14681755952293757
winn,control,0.08760094565310952
winn,control,0.11915540288569758
winn,control,0.13109293924682291
winn,control,0.11828839963492896
winn,control,0.10048331963406432
winn,control,0.09852094330401863
winn,control,0.12006106091743436
winn,control,0.17945940901904675
winn,control,0.1285412419266704
winn,control,0.10529663733106666
winn,control,0.11605560834397079
winn,control,0.15904684496303323
winn,control,0.1265587105121575
winn,control,0.146418382429843
winn,control,0.15714167756738395
winn,control,0.07879380160285678
winn,control,0.08986799036403652
winn,control,0.1408655605991814
winn,control,0.11254878922680267
winn,control,0.1239344105641635
winn,control,0.14046364605270925
winn,control,0.13577576307916758
winn,control,0.10491790012990956
winn,control,0.12049848438702164
winn,control,0.13126337297295607
winn,control,0.1266620699853488
winn,control,0.15283855949659708
winn,control,0.12727708599432236
winn,control,0.11126683744896167
winn,control,0.15319582113047708
winn,control,0.18989109106830307
winn,control,0.12114700032935886
winn,control,0.21185383827102777
winn,control,0.11123076571356212
winn,control,0.22156529043694506
winn,control,0.10702564219979599
winn,control,0.14581888442688729
winn,control,0.2125673382633384
winn,control,0.11239809241736107
winn,control,0.1205379861761053
winn,control,0.25075053611019316
winn,control,0.15098836499953025
winn,control,0.13112281256568262
winn,control,0.13236564847203083
winn,control,0.11594960679825062
winn,control,0.10932054161177211
winn,control,0.13726819959232958
winn,control,0.11923555955598594
winn,control,0.11108194495355309
winn,control,0.07666147639819125
winn,control,0.19355019123243086
winn,control,0.09725790849591828
winn,control,0.12004504233118113
winn,control,0.11453909289412227
winn,control,0.06633655781148519
winn,control,0.14475470807815233
winn,control,0.11031252682532855
winn,control,0.10963109664663032
winn,control,0.14634468287570623
winn,control,0.17561880263597998
winn,control,0.11026866513935993
winn,control,0.14988204311827685
winn,control,0.12971330014356103
winn,control,0.11540609976938657
winn,control,0.10544554329140535
winn,control,0.18626211848838417
winn,control,0.12611743086800903
winn,control,0.2824089844097652
winn,control,0.13006062321763162
winn,control,0.12518578624049737
winn,control,0.2556296197467448
winn,control,0.1265808642497892
winn,control,0.10992398096711832
winn,control,0.13391584916067487
winn,control,0.13490500448327986
winn,control,0.11210002181463705
winn,control,0.13605246185545664
winn,control,0.14174398550692188
winn,control,0.19547467353002068
winn,control,0.13033510986529395
winn,control,0.1383861370501741
winn,control,0.12659659021643999
winn,control,0.10265721114281215
winn,control,0.10837790150225805
winn,control,0.10283893581125726
winn,control,0.15044305554672768
winn,control,0.21874241429782826
winn,control,0.1262359964901013
winn,control,0.12872241622706612
winn,control,0.12271928848698681
winn,control,0.1781844477775565
winn,control,0.18230758419870208
winn,control,0.09513816502300246
winn,control,0.2975815344974814
winn,control,0.12752887938877658
winn,control,0.11841691689281558
winn,control,0.17582999077293746
winn,control,0.11959624875730192
winn,control,0.13169423881508777
winn,control,0.1743669114424556
winn,control,0.1029105770100868
winn,control,0.18059356647184566
winn,control,0.1507348336926059
winn,control,0.16155581030092445
winn,control,0.20057812343463663
winn,control,0.14459703274916422
winn,control,0.345837975668737
winn,control,0.14138429289069226
winn,control,0.08682955364560437
winn,control,0.1456553161149557
winn,control,0.12637420412804848
winn,control,0.12091775481253995
winn,control,0.13317257269794552
winn,control,0.0873988148295881
winn,control,0.16402036834358463
winn,control,0.1401461165993628
winn,control,0.1281189316104549
winn,control,0.14239056558976368
winn,control,0.09497324052785147
winn,control,0.11732464167319114
winn,control,0.16314543124860567
winn,control,0.1676295371012634
winn,control,0.14654282444354053
winn,control,0.15499282621778743
winn,control,0.12249396432308812
winn,control,0.13130493275634852
winn,control,0.17892312843762898
winn,control,0.12542614969464372
winn,control,0.08581945176410248
winn,control,0.1178577050822434
winn,control,0.12160618498493968
winn,control,0.17137876158708584
winn,control,0.11050887844256231
winn,control,0.16006136777853192
winn,control,0.1453418469501198
winn,control,0.09316217154106418
winn,control,0.29208815423927675
winn,control,0.0915039871381177
winn,control,0.11856082119217418
winn,control,0.11217846614321406
winn,control,0.13974454975653874
winn,control,0.1416126409905385
winn,control,0.1856398864199839
winn,control,0.21583598922554692
winn,control,0.10441657516575588
winn,control,0.1741247088115116
winn,control,0.1909075375128516
winn,control,0.14301368163697803
winn,control,0.15578112430519195
winn,control,0.2017546861482705
winn,control,0.13721351508556878
winn,control,0.10824242082966057
winn,control,0.08729594814281126
winn,control,0.17354131655675184
winn,control,0.16992840067509699
winn,control,0.1237253708251479
winn,control,0.12260895778377771
winn,control,0.1312712869383354
winn,control,0.09621377051153517
winn,control,0.17102607791057187
winn,control,0.10610146511967539
winn,control,0.09548074507500624
winn,control,0.19434470194173786
winn,control,0.19227939867742955
winn,control,0.12509360103720685
winn,control,0.18183271550001404
winn,control,0.09112072616077548
winn,control,0.1403786059401008
winn,control,0.11177343220582638
winn,control,0.16034083035390864
winn,control,0.16831472913813553
winn,control,0.11897297976487695
winn,control,0.13179320115453874
winn,control,0.10991623987564217
winn,control,0.1008245340360013
winn,control,0.1161553812520938
winn,control,0.12207408213623853
winn,control,0.15799461754726163
winn,control,0.18473338277805046
winn,control,0.18556255068025343
winn,control,0.11808038953815796
winn,control,0.1170782852648235
winn,control,0.08272151099214209
winn,control,0.17391453374136012
winn,control,0.13597681357981434
winn,control,0.11684552527242242
winn,control,0.0946996626926959
winn,control,0.34928284789204783
winn,control,0.08791482791140587
winn,control,0.12936752512194807
winn,control,0.14933157546656492
winn,control,0.19253719165346142
winn,control,0.12302807568876238
winn,control,0.13252659926338364
winn,control,0.17146492954445888
winn,control,0.09625256914470313
winn,control,0.10485496299565462
winn,control,0.31791766539919053
winn,control,0.106118981438317
winn,control,0.13058113030253637
winn,control,0.1424530619854951
winn,control,0.13104012588705008
winn,control,0.1456277323037052
winn,control,0.15274846855964513
winn,control,0.11961109243720872
winn,control,0.16954149324616014
winn,control,0.22132330949931517
winn,control,0.10961969556478987
winn,control,0.36332117671538844
winn,control,0.11624663507158907
winn,control,0.13857133808383773
winn,control,0.15654677165871453
winn,control,0.14520744478857198
winn,control,0.14051360243334926
winn,control,0.12004701641534629
winn,control,0.12468306021320393
winn,control,0.31863471734084714
winn,control,0.12190451305841296
winn,control,0.11170026387717034
winn,control,0.17008269358385675
winn,control,0.1383543318327307
winn,control,0.07590230776205127
winn,control,0.08039702364165772
winn,control,0.09718521268944305
winn,control,0.32804170960419143
winn,control,0.12569078028956931
winn,control,0.186961158695925
winn,control,0.11041669850235968
winn,control,0.2739787827217386
winn,control,0.1221181887732125
winn,control,0.132462103633967
winn,control,0.17992987442634248
winn,control,0.13645589846412437
winn,control,0.09238885483151542
winn,control,0.11738439018754153
winn,control,0.13963291775384434
winn,control,0.08013666312695876
winn,control,0.07006884618174633
winn,control,0.14932001856070007
winn,control,0.10792586348274434
winn,control,0.14047818053880143
winn,control,0.0748919194686363
winn,control,0.11679692912885303
winn,control,0.0966882922931838
winn,control,0.11116528600102803
winn,control,0.10193922199751652
winn,control,0.1469246504846992
winn,control,0.11653023865457755
winn,control,0.14484872968265677
winn,control,0.08582410617753902
winn,control,0.18652471658276698
winn,control,0.1374060005170609
winn,control,0.09316736330386637
winn,control,0.07307591838200639
winn,control,0.1252653960617521
winn,control,0.10216628143450851
winn,control,0.08255828899516637
winn,control,0.08833667394642766
winn,control,0.08004257792718229
winn,control,0.12895361061790866
winn,control,0.11125396547609914
winn,control,0.11293626312537466
winn,control,0.09969884647086255
winn,control,0.08266964499683721
winn,control,0.14227124177589234
winn,control,0.08299315627357533
winn,control,0.10225571522680597
winn,control,0.14513365749924298
winn,control,0.12527225757089436
winn,control,0.08536068748139589
winn,control,0.09468283898320914
winn,control,0.12147425501260865
winn,control,0.0956827870189356
winn,control,0.08776303339817734
winn,control,0.07742258418280645
winn,control,0.07317070725189546
winn,control,0.07830330467271714
winn,control,0.08150007743836696
winn,control,0.10195994288158608
winn,control,0.10220922559297226
winn,control,0.1145957843294314
winn,control,0.09766841303650976
winn,control,0.12338300652243754
winn,control,0.13751614149221242
winn,control,0.09030744552912491
winn,control,0.13817276450143584
winn,control,0.08250835636092568
winn,control,0.0743422191350006
winn,control,0.10763782172600087
winn,control,0.07350023227166365
winn,control,0.146621833045668
winn,control,0.09520611105907117
winn,control,0.09645884983310961
winn,control,0.1101987553184915
winn,control,0.08658724282034132
winn,control,0.08781310672467635
winn,control,0.09072932660279627
winn,control,0.09648297271142066
winn,control,0.07559772194381857
winn,control,0.07407055799132038
winn,control,0.07669805299658275
winn,control,0.07670004303209728
winn,control,0.10991789605574763
winn,control,0.0967176404146461
winn,control,0.08425490895024773
winn,control,0.0915990377509604
winn,control,0.11708474566482038
winn,control,0.10133886368334229
winn,control,0.07431317918165992
winn,control,0.10366923804637339
winn,control,0.14331371173574925
winn,control,0.08685082495177976
winn,control,0.11964927558212296
winn,control,0.07205686915691173
winn,control,0.09441723505827761
winn,control,0.08552752858281863
winn,control,0.12027270479801652
winn,control,0.07317146752935608
winn,control,0.10684759972647874
winn,control,0.11381166596863891
winn,control,0.07189523251917981
winn,control,0.07416737297339403
winn,control,0.0944415000848328
winn,control,0.10330823454538561
winn,control,0.1090774415149582
winn,control,0.09767694733793178
winn,control,0.089920945476718
winn,control,0.06921262591944811
winn,control,0.10619234467500421
winn,control,0.09690190049313996
winn,control,0.08523931889009474
winn,control,0.0740988004378355
winn,control,0.06916717200560571
winn,control,0.07421024731361861
winn,control,0.12797066764309573
winn,control,0.0925473372715982
winn,control,0.0883524040570647
winn,control,0.0726971994052044
winn,control,0.13569066345795325
winn,control,0.14468138124143487
winn,control,0.08321806971859438
winn,control,0.07194740559155983
winn,control,0.07944487988852544
winn,control,0.0705203323157986
winn,control,0.1454021661106045
winn,control,0.10312245072842956
winn,control,0.07694797045088576
winn,control,0.07687189562024543
winn,control,0.13291174118568727
winn,control,0.12612175097999367
winn,control,0.13425357598687235
winn,control,0.13855306739301884
winn,control,0.07638002187370772
winn,control,0.07394712230033613
winn,control,0.14879036303951146
winn,control,0.08582890871523506
winn,control,0.08089408125923526
winn,control,0.0750488019083347
winn,control,0.11828898152018855
winn,control,0.08285796260570444
winn,control,0.08277044116811064
winn,control,0.08109924254581452
winn,control,0.08537851342547238
winn,control,0.07670259608780759
winn,control,0.1611831015016788
winn,control,0.13076545112142682
winn,control,0.08334787110226902
winn,control,0.14008362952513548
winn,all,0.1322925612996099
winn,all,0.30971315057442333
winn,all,0.1516810434508344
winn,all,0.1412376353493004
winn,all,0.39695160317044115
winn,all,0.3221549760255462
winn,all,0.21547044226493542
winn,all,0.18009786321327548
winn,all,0.19097311406461048
winn,all,0.2670471808702899
winn,all,0.28018080940441076
winn,all,0.16731539863136102
winn,all,0.13425689741976102
winn,all,0.17948122209690315
winn,all,0.17687813230317093
winn,all,0.27597691162937066
winn,all,0.26561274732761697
winn,all,0.22967597077473792
winn,all,0.2118071468074132
winn,all,0.16542015767512566
winn,all,0.24234536818414754
winn,all,0.17099075141035927
winn,all,0.13929792575614028
winn,all,0.23704731246433824
winn,all,0.18507372523784932
winn,all,0.18238262936519625
winn,all,0.18582454596922476
winn,all,0.2775878127953608
winn,all,0.2223465221361326
winn,all,0.16971772373058552
winn,all,0.3271424606394925
winn,all,0.4352502681005318
winn,all,0.13707639567364102
winn,all,0.21122270423081152
winn,all,0.1803650117698513
winn,all,0.363889833706185
winn,all,0.13200096798908798
winn,all,0.12931381718292304
winn,all,0.13913162707446014
winn,all,0.14606011568469116
winn,all,0.11011567910061511
winn,all,0.3465572728140393
winn,all,0.12761593031934837
winn,all,0.1269028042381017
winn,all,0.14003682354949853
winn,all,0.12103267077914505
winn,all,0.1256436184349086
winn,all,0.1302410110532427
winn,all,0.17570659224085083
winn,all,0.18613008342435666
winn,all,0.23391801041575475
winn,all,0.12958489829762612
winn,all,0.14669035294654517
winn,all,0.12269061168894647
winn,all,0.19812272715146126
winn,all,0.1856666337270609
winn,all,0.19324470692097803
winn,all,0.13955125041640523
winn,all,0.37544085173458347
winn,all,0.18715704419553825
winn,all,0.2915752192232147
winn,all,0.285691946752154
winn,all,0.17566017460978794
winn,all,0.2888136382483533
winn,all,0.39860504830631
winn,all,0.20336130984967435
winn,all,0.24319259535220092
winn,all,0.4366793580789033
winn,all,0.19934908475105273
winn,all,0.15396179315788378
winn,all,0.15481649961387614
winn,all,0.15811665921432755
winn,all,0.1721567436422597
winn,all,0.2326840184362857
winn,all,0.15813950656885034
winn,all,0.11542857668149822
winn,all,0.16527950632134994
winn,all,0.19978008255810348
winn,all,0.34295744888086854
winn,all,0.17087910508784898
winn,all,0.13297684556224773
winn,all,0.11245167282313345
winn,all,0.11787140273316807
winn,all,0.19850721815239836
winn,all,0.2817681572879712
winn,all,0.216621730649184
winn,all,0.15317252604925954
winn,all,0.12027230882496513
winn,all,0.1842155331089803
winn,all,0.2326257610111078
winn,all,0.12475800266027993
winn,all,0.16691453885777646
winn,all,0.20341369409440824
winn,all,0.1494070068241629
winn,all,0.3014887427942172
winn,all,0.33808626342024956
winn,all,0.2417568016212371
winn,all,0.20151086107313418
winn,all,0.1852167848243088
winn,all,0.1764333510166047
winn,all,0.23153718711483065
winn,all,0.14539583908260006
winn,all,0.1201271907386724
winn,all,0.1818040113010623
winn,all,0.1827748212459765
winn,all,0.1763611789546507
winn,all,0.15926251697402802
winn,all,0.17674875256379108
winn,all,0.11023663544342983
winn,all,0.1657494780808307
winn,all,0.11630649716667035
winn,all,0.20381880817572412
winn,all,0.2151655199504254
winn,all,0.31916316041679144
winn,all,0.18175423068816499
winn,all,0.13151486579022612
winn,all,0.35837067909891734
winn,all,0.20764816282108045
winn,all,0.15791651901634984
winn,all,0.11662443269797182
winn,all,0.13922929425418948
winn,all,0.1259895415508266
winn,all,0.1319496713854678
winn,all,0.15098878970224128
winn,all,0.21318008931976445
winn,all,0.13783113314270434
winn,all,0.3019179719141061
winn,all,0.169580504368274
winn,all,0.20511783638229197
winn,all,0.106964717258056
winn,all,0.1749004738572445
winn,all,0.20876567434718396
winn,all,0.18349605457033635
winn,all,0.16774806412408744
winn,all,0.14930657395601
winn,all,0.22443678884541066
winn,all,0.12388662889597216
winn,all,0.1310766892195535
winn,all,0.21016245888324697
winn,all,0.20121746322953368
winn,all,0.24252114717500461
winn,all,0.1801722147653215
winn,all,0.11097801991085628
winn,all,0.15834450607710412
winn,all,0.14838473973025063
winn,all,0.1636388951712695
winn,all,0.22373535443392062
winn,all,0.18268404172161196
winn,all,0.1436224542282125
winn,all,0.15331842585895059
winn,all,0.2780053243766818
winn,all,0.4154932412567754
winn,all,0.2520799874492941
winn,all,0.15638459410618885
winn,all,0.1809680900626658
winn,all,0.25719557183999375
winn,all,0.15468769379358982
winn,all,0.4421172513983989
winn,all,0.2008959725981607
winn,all,0.25838974614493126
winn,all,0.21934986893190905
winn,all,0.15064364119220194
winn,all,0.17479978840257226
winn,all,0.18455121230569646
winn,all,0.1776138573891125
winn,all,0.34175167311653465
winn,all,0.23469618413232649
winn,all,0.15776186963668332
winn,all,0.1393344921166607
winn,all,0.1499985371795786
winn,all,0.12722208831239407
winn,all,0.1310533775274027
winn,all,0.12095182019450805
winn,all,0.13252455932424326
winn,all,0.12351062520913796
winn,all,0.12360142016539623
winn,all,0.16699506708567624
winn,all,0.12933792829246316
winn,all,0.12788256546896437
winn,all,0.13493853794367694
winn,all,0.12301073594239054
winn,all,0.1411108228148772
winn,all,0.11453664342128388
winn,all,0.21396351356406368
winn,all,0.20058610986802472
winn,all,0.2558446107223243
winn,all,0.3875336429862683
winn,all,0.11119662897867322
winn,all,0.13169941385984626
winn,all,0.2356263552565126
winn,all,0.13264406686755706
winn,all,0.1418606289344832
winn,all,0.16158199447724259
winn,all,0.13155815300316076
winn,all,0.22520679769027913
winn,all,0.1943835104100471
winn,all,0.16803740094314434
winn,all,0.1727713953720759
winn,all,0.24659087153479242
winn,all,0.1756910887247406
winn,all,0.19471616416075624
winn,all,0.19007800684685042
winn,all,0.16132321493254767
winn,all,0.3221959251736757
winn,all,0.15332380520109298
winn,all,0.14629862668135937
winn,all,0.17103530203026304
winn,all,0.1844642430504292
winn,all,0.2005725286379738
winn,all,0.1822811655449548
winn,all,0.2060451413881765
winn,all,0.1549762094860573
winn,all,0.20055313834873226
winn,all,0.16091498634386237
winn,all,0.33015361284785194
winn,all,0.183044710249194
winn,all,0.16015817762254875
winn,all,0.19477797563848448
winn,all,0.20269780335224477
winn,all,0.18981114992993248
winn,all,0.32204853288301616
winn,all,0.7085787049658698
winn,all,0.27974334970705117
winn,all,0.28536432921258054
winn,all,0.1702900739074408
winn,all,0.1683192879753497
winn,all,0.1244067983256062
winn,all,0.15763490317752474
winn,all,0.17809891557652188
winn,all,0.2603680335456155
winn,all,0.27026867913251407
winn,all,0.13200080790327193
winn,all,0.12921964130985217
winn,all,0.17241678987986586
winn,all,0.17064445591500224
winn,all,0.18363309519416662
winn,all,0.190256164959454
winn,all,0.13944687659288305
winn,all,0.14146132688846727
winn,all,0.17059579373071054
winn,all,0.15484863984601915
winn,all,0.18394387113356628
winn,all,0.1911837214040819
winn,all,0.13207198423258998
winn,all,0.21750533758509175
winn,all,0.1365615123199238
winn,all,0.18211011332854782
winn,all,0.17713189508093746
winn,all,0.11337336756597945
winn,all,0.11926021306077994
winn,all,0.15508073404722195
winn,all,0.15778684395920178
winn,all,0.12403598531721058
winn,all,0.28408496225856117
winn,all,0.13249284903866249
winn,all,0.1408225703626292
winn,all,0.11931172461277574
winn,all,0.12108837543138928
winn,all,0.15021291556679534
winn,all,0.20337448179512133
winn,all,0.4753116279948851
winn,all,0.3307945240590867
winn,all,0.15376641578389494
winn,all,0.14028584837336894
winn,all,0.144256623409008
winn,all,0.19366793606133928
winn,all,0.19987656765205014
winn,all,0.3917183852781973
winn,all,0.1548708505821783
winn,all,0.1311300824792141
winn,all,0.15957490120117535
winn,all,0.31428839277689763
winn,all,0.27600689178885973
winn,all,0.5248589163537293
winn,all,0.17080308770869393
winn,all,0.24773745492898927
winn,all,0.4790010274214594
winn,all,0.16611722848299412
winn,all,0.3678168964545169
winn,all,0.38071123704738746
winn,all,0.2815198287608881
winn,all,0.1481337895522655
winn,all,0.20459647724593735
winn,all,0.14918357095072843
winn,all,0.29924558277228525
winn,all,0.20727326476194577
winn,all,0.17518848270650367
winn,all,0.16236898313277126
winn,all,0.12957372005993736
winn,all,0.13724630396806325
winn,all,0.15014711781595905
winn,all,0.17960417562681133
winn,all,0.18807060132959097
winn,all,0.25069143570725444
winn,all,0.14550044115088578
winn,all,0.18063022889875732
winn,all,0.21208527852794298
winn,all,0.2601195621311107
winn,all,0.16772573304174776
winn,all,0.19200372321120757
winn,all,0.2477796591224287
winn,all,0.480093706235179
winn,all,0.36728256990208896
winn,all,0.23399929698259533
winn,all,0.1322170611318588
winn,all,0.10653526852736803
winn,all,0.10705209582637534
winn,all,0.15738291794955006
winn,all,0.1339955997128905
winn,all,0.17352088187752948
winn,all,0.253495885333685
winn,all,0.1643181381507789
winn,all,0.30807035045112235
winn,all,0.33480346659965426
winn,all,0.18294938716394554
winn,all,0.1509095833117152
winn,all,0.09967388528747188
winn,all,0.20628981128856716
winn,all,0.11058874478603538
winn,all,0.2905624289209468
winn,all,0.16198234653821014
winn,all,0.1893908646033041
winn,all,0.15671316965386212
winn,all,0.7339809312281934
winn,all,0.15676275486231042
winn,all,0.11973939028605617
winn,all,0.2040836974947524
winn,all,0.2713324889310467
winn,all,0.19725628505706214
winn,all,0.2081205247321955
winn,all,0.16708146652091635
winn,all,0.15948769475558414
winn,all,0.15903875988841426
winn,all,0.21169418617109662
winn,all,0.28141906327097166
winn,all,0.14863180307959878
winn,all,0.18306613584937428
winn,all,0.19820770781946
winn,all,0.1616298924223354
winn,all,0.17649123118433938
winn,all,0.14551636632662046
winn,all,0.1531697352086829
winn,all,0.15708720568917142
winn,all,0.13181902842754614
winn,all,0.17170566469171147
winn,all,0.15946777504234613
winn,all,0.13119076997862464
winn,all,0.1848315864256165
winn,all,0.32370062060588556
winn,all,0.3954246331562059
winn,all,0.564843880532168
winn,all,0.24219719564536277
winn,all,0.2658943499748223
winn,all,0.29454715005963417
winn,all,0.1623766790322879
winn,all,0.14825449449480865
winn,all,0.1581688611572532
winn,all,0.21368478637098107
winn,all,0.18342365074137168
winn,all,0.18712258077100388
winn,all,0.1877488168563985
winn,all,0.42426466583827577
winn,all,0.2886750048205651
winn,all,0.22142215244585922
winn,all,0.5622170743199817
winn,all,0.33844597459174924
winn,all,0.2702026389791628
winn,all,0.126289343628681
winn,all,0.21631099598023723
winn,all,0.23985105792013056
winn,all,0.14404363473428963
winn,all,0.1694341167542354
winn,all,0.1660624409393832
winn,all,0.2968854320450439
winn,all,0.15550896788456567
winn,all,0.2726889822688347
winn,all,0.14414963259793587
winn,all,0.2491280122685835
winn,all,0.20473962885259203
winn,all,0.25582153394339696
winn,all,0.46508372630917694
winn,all,0.19467054797944855
winn,all,0.11254603437546397
winn,all,0.19416621657277075
winn,all,0.12341426882878236
winn,all,0.1902966892472638
winn,all,0.27714199548947466
winn,all,0.701609629637146
winn,all,0.13549532912692977
winn,all,0.21346350824493193
winn,all,0.24386849544900666
winn,all,0.24565113948602527
winn,all,0.18852706101349884
winn,all,0.3331682933280264
winn,all,0.5775028869002855
winn,all,0.34361301263985006
winn,all,0.21656293464793608
winn,all,0.18256860541075107
winn,all,0.14669187593287764
winn,all,0.15212485820004035
winn,all,0.1770691889471141
winn,all,0.2818067419646111
winn,all,0.5441201596204827
winn,all,0.4066759265616079
winn,all,0.19471761506417556
winn,all,0.14146203425809134
winn,all,0.22079268627678428
